
2026-01-25 00:15:34 latency avg=28.8ms p95=47.8ms n=300 targets=2 track_hz=63.80 [B5:63.80Hz]
2026-01-25 00:15:34 latency avg=28.8ms p95=47.8ms n=300 targets=2 track_hz=63.80 [B5:63.80Hz]
2026-01-25 00:15:34 latency avg=28.7ms p95=47.8ms n=300 targets=2 track_hz=63.80 [B5:63.80Hz]
2026-01-25 00:15:34 latency avg=28.8ms p95=47.8ms n=300 targets=2 track_hz=63.60 [B5:63.60Hz]
2026-01-25 00:15:34 latency avg=28.8ms p95=47.8ms n=300 targets=2 track_hz=63.60 [B5:63.60Hz]
2026-01-25 00:15:34 latency avg=28.7ms p95=47.8ms n=300 targets=2 track_hz=63.60 [B5:63.60Hz]
2026-01-25 00:15:34 latency avg=28.8ms p95=47.8ms n=300 targets=2 track_hz=63.40 [B5:63.40Hz]
2026-01-25 00:15:34 latency avg=28.8ms p95=47.8ms n=300 targets=2 track_hz=63.40 [B5:63.40Hz]
2026-01-25 00:15:34 latency avg=28.7ms p95=47.8ms n=300 targets=2 track_hz=63.20 [B5:63.20Hz]
2026-01-25 00:15:34 latency avg=28.8ms p95=47.8ms n=300 targets=2 track_hz=63.20 [B5:63.20Hz]
2026-01-25 00:15:34 latency avg=28.8ms p95=47.8ms n=300 targets=2 track_hz=63.00 [B5:63.00Hz]
2026-01-25 00:15:34 latency avg=28.7ms p95=47.8ms n=300 targets=2 track_hz=63.00 [B5:63.00Hz]
2026-01-25 00:15:34 latency avg=28.9ms p95=47.8ms n=300 targets=2 track_hz=63.00 [B5:63.00Hz]
2026-01-25 00:15:34 latency avg=28.8ms p95=47.8ms n=300 targets=2 track_hz=62.80 [B5:62.80Hz]
